ISO,Queue ID,Project Name,State,County,Capacity (MW),Queue Date,Withdrawn Date,Generation Type,search_text,withdraw_year,Score,in_dc_state,matched_owner,is_dc_adjacent,ai_era_large,matched_dc,match_type,dc_epoch_year,years_before_dc
NYISO,1400,Gowanus Energy Storage,NY,Brooklyn,103.0,2022-07-01 00:00:00+00:00,2023-03-31 00:00:00+00:00,Energy Storage,NY Power Authority Gowanus Energy Storage,2023.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1335,Hoffman Falls Wind 2,NY,Madison,102.5,2022-02-24 00:00:00+00:00,2024-05-31 00:00:00+00:00,Wind,Liberty Renewables Inc. Hoffman Falls Wind 2,2024.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1302,Bremen Solar,NY,Lewis,102.3,2021-11-10 00:00:00+00:00,2022-03-31 00:00:00+00:00,Solar,New Bremen Solar Bremen Solar,2022.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,1605,Eastwater Energy Storage,NY,Onondaga,101.1,2023-09-07 00:00:00+00:00,2023-11-30 00:00:00+00:00,Energy Storage,"Grid Connected Infrastructure, LLC Eastwater Energy Storage",2023.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J657,,WI,Manitowoc County,100.8,2016-07-08 04:00:00+00:00,2018-04-10 04:00:00+00:00,Wind,,2018.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J1160,,WI,"Adams County,Wood County",100.23,2018-03-12 04:00:00+00:00,2019-01-31 05:00:00+00:00,Solar,,2019.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
ISONE,1598,Zenobe Rotterdam LLC (NYISO-C24-191),NY,Schenectady,100.0,2024-12-12 00:00:00+00:00,2025-12-05 00:00:00+00:00,BAT,Zenobe Rotterdam LLC (NYISO-C24-191) ,2025.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
MISO,J3334,,IN,LaPorte,100.0,2024-04-05 04:00:00+00:00,2025-09-24 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J3793,,LA,Rapides,100.0,2024-04-18 04:00:00+00:00,2025-12-23 05:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J3406,,LA,Calcasieu,100.0,2024-04-17 04:00:00+00:00,2025-07-30 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2329,,IN,Vigo,100.0,2022-09-14 04:00:00+00:00,2025-10-27 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2103,,TX,Jasper,100.0,2021-09-01 04:00:00+00:00,2021-12-03 05:00:00+00:00,Solar,,2021.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,4.0
MISO,J3365,,LA,Tangipahoa,100.0,2024-03-27 04:00:00+00:00,2025-09-05 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2281,,IN,White,100.0,2021-08-20 04:00:00+00:00,2021-12-08 05:00:00+00:00,Battery Storage,,2021.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2424,,LA,Evangeline,100.0,2022-09-13 04:00:00+00:00,2025-07-30 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2542,,IN,Clark,100.0,2022-09-15 04:00:00+00:00,2023-03-24 04:00:00+00:00,Solar,,2023.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J3339,,IN,Hendricks,100.0,2024-04-16 04:00:00+00:00,2025-12-23 05:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2533,,LA,Union,100.0,2022-09-14 04:00:00+00:00,2025-07-31 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2537,,WI,Shawano,100.0,2022-09-15 04:00:00+00:00,2025-07-30 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J2470,,LA,Rapides,100.0,2022-09-13 04:00:00+00:00,2025-07-31 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2503,,LA,Lincoln,100.0,2022-09-14 04:00:00+00:00,2023-03-25 04:00:00+00:00,Battery Storage,,2023.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2408,,IN,Switzerland,100.0,2022-09-12 04:00:00+00:00,2023-03-24 04:00:00+00:00,Battery Storage,,2023.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2362,,IN,Fountain,100.0,2022-09-13 04:00:00+00:00,2025-10-27 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2514,,IN,Pike,100.0,2022-09-14 04:00:00+00:00,2025-10-27 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2448,,LA,Webster,100.0,2022-09-15 04:00:00+00:00,2025-07-30 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J3244,,IN,Parke,100.0,2024-03-27 04:00:00+00:00,2025-09-05 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1104,,WI,"Washington County,Waukesha County",100.0,2018-03-12 04:00:00+00:00,2019-10-24 04:00:00+00:00,Battery Storage,,2019.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J1274,,IN,Posey County,100.0,2019-04-29 04:00:00+00:00,2021-08-05 04:00:00+00:00,Hybrid,,2021.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1278,,TX,Polk County,100.0,2019-04-29 04:00:00+00:00,2020-08-05 04:00:00+00:00,Solar,,2020.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,5.0
MISO,J1291,,LA,Catahoula Parish,100.0,2019-04-29 04:00:00+00:00,2020-01-14 05:00:00+00:00,Solar,,2020.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1273,,IN,"Marshall County,Starke County",100.0,2019-04-29 04:00:00+00:00,2019-11-05 05:00:00+00:00,Solar,,2019.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1276,,IN,Posey County,100.0,2019-04-29 04:00:00+00:00,2023-03-07 05:00:00+00:00,Hybrid,,2023.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1253,,WI,Fond du Lac County,100.0,2019-04-29 04:00:00+00:00,2024-10-18 04:00:00+00:00,Solar,,2024.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J1279,,TX,Hardin County,100.0,2019-04-29 04:00:00+00:00,2021-03-18 04:00:00+00:00,Solar,,2021.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,4.0
MISO,J1438,,IA,Fayette County,100.0,2019-04-29 04:00:00+00:00,2022-06-28 04:00:00+00:00,Solar,,2022.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
MISO,J1435,,IA,Dubuque County,100.0,2019-04-29 04:00:00+00:00,2021-03-24 04:00:00+00:00,Battery Storage,,2021.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
MISO,J1479,,IA,Des Moines County,100.0,2019-04-29 04:00:00+00:00,2022-02-18 05:00:00+00:00,Battery Storage,,2022.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
MISO,J418,,TX,Polk County,100.0,2017-06-16 04:00:00+00:00,2019-01-07 05:00:00+00:00,Solar,,2019.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,6.0
MISO,J852,,LA,Ouachita Parish,100.0,2017-06-16 04:00:00+00:00,2019-01-07 05:00:00+00:00,Solar,,2019.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J915,,TX,Liberty County,100.0,2017-06-16 04:00:00+00:00,2019-01-07 05:00:00+00:00,Solar,,2019.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,6.0
MISO,J932,,TX,Liberty County,100.0,2017-06-16 04:00:00+00:00,2019-01-07 05:00:00+00:00,Solar,,2019.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,6.0
MISO,J999,,IA,Linn County,100.0,2018-03-12 04:00:00+00:00,2020-03-25 04:00:00+00:00,Solar,,2020.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
MISO,J1506,,LA,Washington,100.0,2020-06-09 04:00:00+00:00,2020-12-22 05:00:00+00:00,Solar,,2020.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1510,,WI,Wood,100.0,2020-06-16 04:00:00+00:00,2023-11-17 05:00:00+00:00,Solar,,2023.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J2216,,IN,Vigo,100.0,2022-04-08 04:00:00+00:00,2025-12-18 05:00:00+00:00,Solar,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2221,,IN,Clark,100.0,2021-08-20 04:00:00+00:00,2024-10-08 04:00:00+00:00,Solar,,2024.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2222,,LA,Calcasieu,100.0,2021-12-21 05:00:00+00:00,2023-11-07 05:00:00+00:00,Battery Storage,,2023.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2229,,IN,Wabash,100.0,2021-08-06 04:00:00+00:00,2024-10-08 04:00:00+00:00,Battery Storage,,2024.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2242,,TX,Polk,100.0,2021-08-23 04:00:00+00:00,2025-03-07 05:00:00+00:00,Hybrid,,2025.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,0.0
MISO,J2235,,TX,San Jacinto,100.0,2021-08-17 04:00:00+00:00,2025-03-07 05:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,0.0
MISO,J2243,,TX,Tyler,100.0,2021-08-12 04:00:00+00:00,2023-10-25 04:00:00+00:00,Solar,,2023.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,2.0
MISO,J2255,,IN,Ripley,100.0,2021-08-06 04:00:00+00:00,2024-10-08 04:00:00+00:00,Battery Storage,,2024.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2254,,IN,Pike,100.0,2021-08-12 04:00:00+00:00,2025-12-18 05:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2236,,IN,Howard,100.0,2021-08-06 04:00:00+00:00,2024-10-08 04:00:00+00:00,Battery Storage,,2024.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2245,,LA,St. Tammany,100.0,2021-08-30 04:00:00+00:00,2023-10-25 04:00:00+00:00,Hybrid,,2023.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2253,,TX,Tyler,100.0,2021-08-17 04:00:00+00:00,2025-03-07 05:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,0.0
MISO,J2150,,IN,Jefferson,100.0,2022-03-28 04:00:00+00:00,2024-10-08 04:00:00+00:00,Solar,,2024.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2191,,LA,St. Mary,100.0,2021-10-28 04:00:00+00:00,2023-10-25 04:00:00+00:00,Solar,,2023.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2210,,LA,Iberville,100.0,2021-08-26 04:00:00+00:00,2023-10-25 04:00:00+00:00,Battery Storage,,2023.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2202,,LA,Jefferson Davis,100.0,2021-08-17 04:00:00+00:00,2023-10-25 04:00:00+00:00,Battery Storage,,2023.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1133,,LA,Richland Parish,100.0,2018-03-12 04:00:00+00:00,2018-10-01 04:00:00+00:00,Solar,,2018.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1116,,IN,Hancock County,100.0,2018-03-12 04:00:00+00:00,2018-10-03 04:00:00+00:00,Wind,,2018.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1159,,TX,Walker County,100.0,2018-03-12 04:00:00+00:00,2019-08-28 04:00:00+00:00,Solar,,2019.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,6.0
MISO,J1385,,IN,Hendricks County,100.0,2019-04-29 04:00:00+00:00,2021-08-05 04:00:00+00:00,Solar,,2021.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1186,,TX,San Jacinto County,100.0,2018-03-12 04:00:00+00:00,2019-08-28 04:00:00+00:00,Solar,,2019.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,6.0
MISO,J1271,,IN,Vanderburgh County,100.0,2019-04-29 04:00:00+00:00,2021-08-05 04:00:00+00:00,Battery Storage,,2021.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J502,,TX,Orange County,100.0,2017-06-16 04:00:00+00:00,2019-01-07 05:00:00+00:00,Solar,,2019.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,6.0
MISO,J1711,,WI,Green,100.0,2020-06-24 04:00:00+00:00,2020-11-30 05:00:00+00:00,Solar,,2020.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J1709,,TX,Grimes,100.0,2022-01-21 05:00:00+00:00,2024-10-15 04:00:00+00:00,Battery Storage,,2024.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,1.0
MISO,J1599,,LA,Iberia,100.0,2020-06-23 04:00:00+00:00,2026-02-13 05:00:00+00:00,Hybrid,,2026.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1694,,IN,Lawrence,100.0,2020-06-23 04:00:00+00:00,2020-12-18 05:00:00+00:00,Solar,,2020.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1716,,WI,Fond du Lac,100.0,2020-06-24 04:00:00+00:00,2024-10-21 04:00:00+00:00,Solar,,2024.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J1719,,WI,Waushara,100.0,2020-06-24 04:00:00+00:00,2021-12-08 05:00:00+00:00,Solar,,2021.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J1595,,LA,St. Martin,100.0,2020-06-19 04:00:00+00:00,2021-01-05 05:00:00+00:00,Solar,,2021.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1624,,IN,Bartholomew,100.0,2020-06-22 04:00:00+00:00,2024-09-03 04:00:00+00:00,Solar,,2024.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1596,,WI,Waushara,100.0,2020-06-18 04:00:00+00:00,2021-02-24 05:00:00+00:00,Solar,,2021.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J1634,,LA,Beauregard,100.0,2020-06-25 04:00:00+00:00,2021-12-08 05:00:00+00:00,Solar,,2021.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1955,,WI,Walworth,100.0,2021-08-24 04:00:00+00:00,2023-06-05 04:00:00+00:00,Solar,,2023.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J1680,,IN,Cass,100.0,2020-06-24 04:00:00+00:00,2024-09-03 04:00:00+00:00,Solar,,2024.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1959,,LA,St. John the Baptist,100.0,2021-11-30 05:00:00+00:00,2023-10-25 04:00:00+00:00,Solar,,2023.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1731,,IN,Madison,100.0,2020-06-24 04:00:00+00:00,2021-03-12 05:00:00+00:00,Battery Storage,,2021.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1960,,IN,Porter,100.0,2022-03-23 04:00:00+00:00,2024-10-08 04:00:00+00:00,Solar,,2024.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1740,,WI,Walworth,100.0,2020-06-25 04:00:00+00:00,2021-12-08 05:00:00+00:00,Solar,,2021.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J1850,,LA,St. Martin,100.0,2021-11-24 05:00:00+00:00,2025-03-07 05:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1907,,TX,Newton,100.0,2021-08-12 04:00:00+00:00,2025-03-07 05:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,OpenAI Stargate Abilene (state only),state only,2025.0,0.0
MISO,J1908,,LA,Evangeline,100.0,2021-08-12 04:00:00+00:00,2025-03-07 05:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1883,,LA,Ouachita,100.0,2021-07-21 04:00:00+00:00,2025-03-07 05:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1930,,WI,Columbia,100.0,2021-08-24 04:00:00+00:00,2023-06-05 04:00:00+00:00,Battery Storage,,2023.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J1906,,LA,Washington,100.0,2021-08-12 04:00:00+00:00,2025-03-07 05:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1785,,IN,LaPorte,100.0,2022-01-11 05:00:00+00:00,2026-01-09 05:00:00+00:00,Solar,,2026.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1933,,LA,Morehouse,100.0,2021-08-24 04:00:00+00:00,2023-10-25 04:00:00+00:00,Solar,,2023.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1797,,LA,St. John the Baptist,100.0,2020-06-18 04:00:00+00:00,2021-12-08 05:00:00+00:00,Solar,,2021.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2014,,WI,Clark,100.0,2021-11-23 05:00:00+00:00,2023-10-10 04:00:00+00:00,Battery Storage,,2023.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J1825,,IN,Decatur,100.0,2020-06-25 04:00:00+00:00,2020-12-18 05:00:00+00:00,Solar,,2020.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J1999,,LA,Rapides,100.0,2021-12-21 05:00:00+00:00,2025-03-07 05:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2070,,WI,St. Croix,100.0,2021-10-18 04:00:00+00:00,2025-10-27 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J2062,,WI,Columbia,100.0,2021-08-16 04:00:00+00:00,2023-06-05 04:00:00+00:00,Solar,,2023.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J2263,,IN,Knox,100.0,2021-08-31 04:00:00+00:00,2024-10-08 04:00:00+00:00,Battery Storage,,2024.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2063,,IN,Knox,100.0,2021-08-12 04:00:00+00:00,2025-12-18 05:00:00+00:00,Solar,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2074,,WI,Outagamie,100.0,2021-10-18 04:00:00+00:00,2024-10-01 04:00:00+00:00,Battery Storage,,2024.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J3983,,IN,Gibson,100.0,2024-10-30 04:00:00+00:00,2026-04-14 04:00:00+00:00,Hybrid,,2026.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2958,,LA,Claiborne,100.0,2022-09-15 04:00:00+00:00,2025-07-31 04:00:00+00:00,Hybrid,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2961,,IN,Daviess,100.0,2022-09-15 04:00:00+00:00,2025-10-27 04:00:00+00:00,Hybrid,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J3196,,IN,Starke,100.0,2022-09-15 04:00:00+00:00,2023-02-27 05:00:00+00:00,Solar,,2023.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J3210,,LA,St. Tammany,100.0,2022-09-13 04:00:00+00:00,2025-07-30 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J3083,,LA,Pointe Coupee,100.0,2022-09-15 04:00:00+00:00,2025-07-30 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2580,,LA,Winn,100.0,2022-09-14 04:00:00+00:00,2025-07-31 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2616,,LA,Acadia,100.0,2022-09-15 04:00:00+00:00,2025-07-31 04:00:00+00:00,Hybrid,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J3211,,LA,Washington,100.0,2022-09-14 04:00:00+00:00,2025-07-30 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2582,,IN,Clark,100.0,2022-09-15 04:00:00+00:00,2025-10-27 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2765,,LA,West Carroll,100.0,2022-09-15 04:00:00+00:00,2025-07-31 04:00:00+00:00,Hybrid,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2802,,LA,Beauregard,100.0,2022-09-15 04:00:00+00:00,2023-04-06 04:00:00+00:00,Solar,,2023.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2795,,LA,Lincoln,100.0,2022-09-15 04:00:00+00:00,2025-07-31 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J3024,,IA,Louisa,100.0,2022-09-12 04:00:00+00:00,2023-03-27 04:00:00+00:00,Battery Storage,,2023.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
MISO,J2855,,IN,Lawrence,100.0,2022-09-14 04:00:00+00:00,2025-10-27 04:00:00+00:00,Hybrid,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J3161,,WI,Sheboygan,100.0,2022-09-14 04:00:00+00:00,2025-07-30 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J3136,,IN,Daviess,100.0,2022-09-13 04:00:00+00:00,2025-10-27 04:00:00+00:00,Hybrid,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2557,,WI,Wood,100.0,2022-09-14 04:00:00+00:00,2025-07-30 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J3179,,LA,Plaquemines,100.0,2022-11-05 04:00:00+00:00,2023-03-24 04:00:00+00:00,Solar,,2023.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2632,,LA,Webster,100.0,2022-09-15 04:00:00+00:00,2025-07-24 04:00:00+00:00,Solar,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2722,,IN,Clinton,100.0,2022-09-14 04:00:00+00:00,2025-08-14 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J2810,,IA,Cerro Gordo,100.0,2022-09-14 04:00:00+00:00,2023-03-24 04:00:00+00:00,Battery Storage,,2023.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
MISO,J2804,,LA,West Carroll,100.0,2022-09-15 04:00:00+00:00,2025-07-31 04:00:00+00:00,Hybrid,,2025.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J3737,,IA,Mills,100.0,2024-04-18 04:00:00+00:00,2025-10-24 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
MISO,J3594,,LA,Jefferson Davis,100.0,2024-04-17 04:00:00+00:00,2024-09-10 04:00:00+00:00,Solar,,2024.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J1928,,WI,Grant,100.0,2021-08-24 04:00:00+00:00,2021-12-09 05:00:00+00:00,Battery Storage,,2021.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J3290,,IN,White,100.0,2024-04-17 04:00:00+00:00,2025-12-23 05:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J3813,,IN,Putnam,100.0,2024-04-18 04:00:00+00:00,2025-09-29 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J4052,,LA,Jefferson Davis,100.0,2025-09-02 04:00:00+00:00,2026-04-17 04:00:00+00:00,Battery Storage,,2026.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J2206,,IN,Fountain,100.0,2021-08-19 04:00:00+00:00,2023-04-04 04:00:00+00:00,Solar,,2023.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J3757,,IA,Dubuque,100.0,2024-04-18 04:00:00+00:00,2025-03-13 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
MISO,J2303,,WI,Waushara,100.0,2021-07-19 04:00:00+00:00,2021-12-09 05:00:00+00:00,Solar,,2021.0,2,True,,False,True,Microsoft Fairwater Wisconsin (state only),state only,,
MISO,J3804,,IN,Putnam,100.0,2024-04-18 04:00:00+00:00,2025-09-29 04:00:00+00:00,Battery Storage,,2025.0,2,True,,False,True,Anthropic-Amazon New Carlisle (state only),state only,,
MISO,J4140,,LA,Ouachita,100.0,2025-09-25 04:00:00+00:00,2026-04-16 04:00:00+00:00,Battery Storage,,2026.0,2,True,,False,True,Meta Hyperion (state only),state only,,
MISO,J4037,,IA,Franklin,100.0,2025-06-30 04:00:00+00:00,2026-04-15 04:00:00+00:00,Solar,,2026.0,2,True,,False,True,Microsoft Project Osmium (state only),state only,,
NYISO,0158,Orion Energy NY II,NY,Montgomery,100.0,2004-10-12 00:00:00+00:00,2019-01-06 00:00:00+00:00,Wind,"Orion Energy, LLC Orion Energy NY II",2019.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0526,North Ridge Wind,NY,St. Lawrence,100.0,2015-12-23 00:00:00+00:00,2023-01-31 00:00:00+00:00,Wind,"Atlantic Wind, LLC North Ridge Wind",2023.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
NYISO,0532,Allegany Wind,NY,Allegany,100.0,2016-02-01 00:00:00+00:00,2019-03-31 00:00:00+00:00,Wind,Invenergy Wind Development LLC Allegany Wind,2019.0,2,True,,False,True,Fluidstack Lake Mariner (state only),state only,,
